ID,RM_ADD_OP,RM_ADD_DATE,RM_ADD_TIME,RM_EDIT_OP,RM_EDIT_DATE,RM_EDIT_TIME,RM_CUST,RM_NUMBER,RM_NAME,RM_NOTE_1,RM_NOTE_2,RM_NOTE_3,RM_DBL_1,RM_DBL_2,RM_DBL_3,RM_DATE_1,RM_ACTIVE,RM_COY_NUM,RM_TAX_NUM,RM_BUYER_NAME,RM_BUYER_SAL,RM_BUYER_PHONE,RM_ACCTS_NAME,RM_ACCTS_SAL,RM_ACCTS_PHONE,RM_PARENT,RM_REP,RM_AREA,RM_ANAL,RM_SOURCE,RM_INDUSTRY,RM_INDUSTRY_1,RM_INDUSTRY_2,RM_INDUSTRY_3,RM_INDUSTRY_4,RM_CATEGORY,RM_PROGRAM,RM_PROGRAM_1,RM_PROGRAM_2,RM_PROGRAM_3,RM_PROGRAM_4,RM_PROGRAM_5,RM_PROGRAM_6,RM_PROGRAM_7,RM_PROGRAM_8,RM_PROGRAM_9,RM_STD_ACCT,RM_STD_BRANCH,RM_USAGE,RM_CURR,RM_BAL_TYPE,RM_STATUS,RM_DELETE,RM_TERMS,RM_TERM_DAY,RM_CRD_LIMIT,RM_CRD_RATING,RM_OVERDUE_INT,RM_AGING_INT,RM_INSTANT,RM_ARTWORK_FILE,RM_NEW_EXPIRY,RM_STMT_MSGS,RM_STD_METHOD,RM_STD_CB_BANK,RM_STD_RCPT_TYPE,RM_STD_CUST_BANK,RM_STD_CUST_BRAN,RM_STD_DRAWER,RM_STD_REFERENCE,RM_SEC_RCPT_TYPE,RM_SEC_CUST_BANK,RM_SEC_CUST_BRAN,RM_SEC_DRAWER,RM_SEC_REFERENCE,RM_PROMPT_DISC,RM_STD_TAX,RM_INV_DISC,RM_PRICE_SCALE,RM_BROKER_COMM,RM_JOB_MARKUP,RM_JOB_GRADING,RM_JOB_PRIORITY,RM_WIP_TOTAL,RM_PAY_HIST,RM_PAY_HIST_1,RM_PAY_HIST_2,RM_PAY_HIST_3,RM_PAY_HIST_4,RM_PAY_HIST_5,RM_PAY_HIST_6,RM_PAY_HIST_7,RM_PAY_HIST_8,RM_PAY_HIST_9,RM_PAY_HIST_10,RM_PAY_HIST_11,RM_COLLECT_NUM,RM_COLLECT_DAYS,RM_LAST_RCPT_DATE,RM_LAST_RCPT,RM_LAST_RCPT_1,RM_LAST_INV_DATE,RM_LAST_INV,RM_LAST_INV_1,RM_LAST_QUOTE_DATE,RM_LAST_JOB_DATE,RM_FIRST_JOB_DATE,RM_BAL4,RM_BAL4_1,RM_BAL4_2,RM_BAL4_3,RM_BAL3,RM_BAL3_1,RM_BAL3_2,RM_BAL3_3,RM_BAL2,RM_BAL2_1,RM_BAL2_2,RM_BAL2_3,RM_BAL1,RM_BAL1_1,RM_BAL1_2,RM_BAL1_3,RM_BAL0,RM_BAL0_1,RM_BAL0_2,RM_BAL0_3,RM_BAL_OWE,RM_BAL_OWE_1,RM_BAL_OWE_2,RM_BAL_OWE_3,RM_BAL_FUT,RM_BAL_FUT_1,RM_BAL_FUT_2,RM_BAL_FUT_3,RM_BAL_TOT,RM_BAL_TOT_1,RM_BAL_TOT_2,RM_BAL_TOT_3,RM_HAS_BAL,RM_PIC_PATH,RM_STOCK_VAL,RM_QUOTES_OUT,RM_QUOTES_VAL,RM_JOBS_OUT,RM_JOBS_VAL,RM_SALUT,RM_TITLE,RM_TYPE,RM_TERR,RM_CPO_PROF,RM_CFO_PROF,RM_STAFF,RM_TURNOVER,RM_SUPP,RM_COMPET,RM_OPERATIONS,RM_IDDET,RM_GOALS,RM_PRODUCTS,RM_COMPTN,RM_POTENT,RM_COMMENT,RM_PRIOR,RM_MANAG,RM_SPARE,RM_CYCLE_USE,RM_CYCLE,RM_CYCLE_DESC,RM_CYCLE_DATE,RM_CYCLE_TIME,RM_SPARE_LONG_1,RM_SPARE_LONG_2,RM_SPARE_LONG_3,RM_SPARE_DOUBLE_1,RM_SPARE_DOUBLE_2,RM_SPARE_DOUBLE_3,RM_SPARE_DOUBLE_4,RM_SPARE_CHAR_1,RM_SPARE_CHAR_2,RM_SPARE_CHAR_3,RM_SPARE_CHAR_4,RM_SPARE_CHAR_5,RM_JOB_OVERRUN,RM_COORDINATOR,RM_OVERDUE_LIMIT,RM_OVERDUE_AGING,RM_ALLOW_PARTIAL,RM_COLOUR,RM_GROUP_CUST,RM_SOP_LEAD_DAYS,RM_INTER_COY,RM_DEF_ACTION,RM_DEF_CHARGE,RM_DEF_STATUS,RM_DEF_SELECTION,RM_DEF_CHRG_DESP,RM_STYLE,RM_AS_AT_ERA,RM_CHECK_SUM,RM_CURRENT_WIP_QJ,RM_CURRENT_WIP_SO,RM_STD_TAX_X,RM_STD_TAX_X_1,RM_STD_TAX_X_2,RM_STD_TAX_X_3,RM_ESD_USERS,RM_ESD_ADMINISTRATOR,RM_ESD_EDIT_USERS,RM_EXT_REF,RM_PICKPACK_CHG_TYPE,RM_PICKPACK_CHG,RM_PICKPACK_CHG_1,RM_ORDER_PROCESS_CHG,RM_ORDER_PROCESS_CHG_1,RM_GRADING,RM_LEVEL_ID,RM_INVOICE_TYPE,RM_DISC_TERMS,RM_DISC_DAYS,RM_DISC_DAYS_2,RM_TERM_DAY_2,RM_CUT_OFF_DAY,RM_UID,oid
162,GD    ,2009-07-15 00:00:00,132009,JP    ,2012-06-04 00:00:00,83429,PRE000      ,0,Prescribed Publications                                                 ,                                    ,                                    ,                                    ,0.00000000,0.00000000,0.00000000,1900-01-01 00:00:00,0,                      ,                      ,                                    ,            ,                      ,                                    ,            ,                      ,            ,99          ,QLD         ,01          ,            ,            ,            ,            ,            ,            ,0,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,                  ,      ,0,      ,1,0,0,0,30,0.00000000,0,0.00000000,3,0,                                                                                  ,1900-01-01 00:00:00,1,            ,            ,CHEQ        ,                      ,                      ,Prescribed Publications             ,                      ,            ,                      ,                      ,                                    ,                      ,0.00000000,      ,0.00000000,0,0.00000000,0.00000000,2,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,0.00000000,0.00000000,1900-01-01 00:00:00,0.00000000,0.00000000,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,                                                                                  ,0,0,0.00000000,0,0.00000000,            ,            ,1,            ,            ,            ,0,0.00000000,            ,            ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,            ,            ,            ,1,0,                                    ,1900-01-01 00:00:00,-1,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,                                    ,                                    ,                                    ,                                    ,                                    ,0.00000000,                                    ,0.00000000,0,0,16777215,            ,0,0,1,0,0,0,1,            ,0,0,0.00000000,0.00000000,      ,      ,      ,      ,0,            ,0,                                    ,0,0.00000000,0.00000000,0.00000000,0.00000000,            ,                ,0,0,1,0,0,0,100091,1EB87E28-43D2-4F78-A96D-76EA44D8B04E
163,GD    ,2009-07-08 00:00:00,131008,BMIT  ,2009-07-24 00:00:00,145003,PUR000      ,0,Pure Print                                                              ,                                    ,                                    ,                                    ,0.00000000,0.00000000,0.00000000,1900-01-01 00:00:00,0,                      ,                      ,                                    ,            ,                      ,                                    ,            ,                      ,            ,99          ,QLD         ,01          ,            ,            ,            ,            ,            ,            ,0,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,                  ,      ,0,      ,1,0,0,0,30,0.00000000,0,0.00000000,3,0,                                                                                  ,1900-01-01 00:00:00,1,            ,            ,CHEQ        ,                      ,                      ,Pure Print                          ,                      ,            ,                      ,                      ,                                    ,                      ,0.00000000,      ,0.00000000,0,0.00000000,0.00000000,2,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,0.00000000,0.00000000,1900-01-01 00:00:00,0.00000000,0.00000000,2009-07-08 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,                                                                                  ,0,1,2805.00000000,0,0.00000000,            ,            ,0,            ,            ,            ,0,0.00000000,            ,            ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,            ,            ,            ,1,0,                                    ,1900-01-01 00:00:00,-1,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,                                    ,                                    ,                                    ,                                    ,                                    ,0.00000000,                                    ,0.00000000,0,0,16777215,            ,0,0,1,0,0,0,1,SC          ,0,0,0.00000000,0.00000000,      ,      ,      ,      ,0,            ,0,                                    ,0,0.00000000,0.00000000,0.00000000,0.00000000,            ,                ,0,0,1,0,0,0,100092,01CFC7E5-FCE2-4708-8377-6B7B5F82E5AA
164,GD    ,2009-07-08 00:00:00,152205,KH    ,2016-08-02 00:00:00,113431,MOU000      ,0,Mountain Designs Manufacturing                                          ,                                    ,                                    ,                                    ,0.00000000,0.00000000,0.00000000,1900-01-01 00:00:00,0,                      ,                      ,                                    ,            ,                      ,                                    ,            ,                      ,            ,99          ,QLD         ,01          ,            ,            ,            ,            ,            ,            ,0,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,                  ,      ,0,      ,1,0,0,0,30,0.00000000,0,0.00000000,3,0,                                                                                  ,1900-01-01 00:00:00,1,            ,BOQTRADING  ,CHEQ        ,                      ,                      ,Mountain Designs Manufacturing      ,                      ,            ,                      ,                      ,                                    ,                      ,0.00000000,      ,0.00000000,0,0.00000000,0.00000000,2,0,0.00000000,50,0,0,0,0,0,0,0,0,0,0,0,2,50,2009-09-17 00:00:00,2392.10000000,0.00000000,2009-07-29 00:00:00,2392.10000000,0.00000000,2009-07-08 00:00:00,2009-07-09 00:00:00,2009-07-09 00:00:00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,                                                                                  ,0,1,2177.54000000,0,0.00000000,            ,            ,0,            ,            ,            ,0,0.00000000,            ,            ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,            ,            ,            ,1,0,                                    ,1900-01-01 00:00:00,-1,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,                                    ,                                    ,                                    ,                                    ,                                    ,0.00000000,                                    ,0.00000000,0,0,16777215,            ,0,0,1,0,0,0,1,SC          ,0,0,-2392.10000000,0.00000000,      ,      ,      ,      ,0,            ,0,                                    ,0,0.00000000,0.00000000,0.00000000,0.00000000,            ,                ,0,0,1,0,0,0,100093,DC995855-0790-448B-91F7-BBCF0040A397
165,GD    ,2009-07-15 00:00:00,132558,JP    ,2012-06-04 00:00:00,83403,CHA000      ,0,Queensland Chamber of Commerce                                          ,                                    ,                                    ,                                    ,0.00000000,0.00000000,0.00000000,1900-01-01 00:00:00,0,                      ,                      ,                                    ,            ,                      ,                                    ,            ,                      ,            ,99          ,QLD         ,01          ,            ,            ,            ,            ,            ,            ,0,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,                  ,      ,0,      ,1,0,0,0,30,0.00000000,0,0.00000000,3,0,                                                                                  ,1900-01-01 00:00:00,1,            ,            ,CHEQ        ,                      ,                      ,Queensland Chamber of Commerce      ,                      ,            ,                      ,                      ,                                    ,                      ,0.00000000,      ,0.00000000,0,0.00000000,0.00000000,2,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,0.00000000,0.00000000,1900-01-01 00:00:00,0.00000000,0.00000000,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,                                                                                  ,0,0,0.00000000,0,0.00000000,            ,            ,1,            ,            ,            ,0,0.00000000,            ,            ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,            ,            ,            ,1,0,                                    ,1900-01-01 00:00:00,-1,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,                                    ,                                    ,                                    ,                                    ,                                    ,0.00000000,                                    ,0.00000000,0,0,16777215,            ,0,0,1,0,0,0,1,            ,0,0,0.00000000,0.00000000,      ,      ,      ,      ,0,            ,0,                                    ,0,0.00000000,0.00000000,0.00000000,0.00000000,            ,                ,0,0,1,0,0,0,100094,E555F40A-29F2-43AA-983D-EE4A613E8412
166,GD    ,2009-07-15 00:00:00,133627,JP    ,2012-06-04 00:00:00,83412,EVE000      ,0,Queensland Events Corporation                                           ,                                    ,                                    ,                                    ,0.00000000,0.00000000,0.00000000,2009-11-11 00:00:00,0,                      ,                      ,                                    ,            ,                      ,                                    ,            ,                      ,            ,99          ,QLD         ,01          ,            ,            ,            ,            ,            ,            ,0,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,                  ,      ,0,      ,1,0,0,0,30,0.00000000,0,0.00000000,3,0,                                                                                  ,1900-01-01 00:00:00,1,            ,            ,CHEQ        ,                      ,                      ,Queensland Events Corporation       ,                      ,            ,                      ,                      ,                                    ,                      ,0.00000000,      ,0.00000000,0,0.00000000,0.00000000,2,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,0.00000000,0.00000000,1900-01-01 00:00:00,0.00000000,0.00000000,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,                                                                                  ,0,0,0.00000000,0,0.00000000,            ,            ,1,            ,            ,            ,0,2000.00000000,            ,            ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,            ,            ,            ,1,0,                                    ,1900-01-01 00:00:00,-1,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,                                    ,                                    ,                                    ,                                    ,                                    ,0.00000000,                                    ,0.00000000,0,0,16777215,            ,0,0,1,0,0,0,1,            ,0,0,0.00000000,0.00000000,      ,      ,      ,      ,0,            ,0,                                    ,0,0.00000000,0.00000000,0.00000000,0.00000000,            ,                ,0,0,1,0,0,0,100095,0493F556-D3D9-4920-A523-6CDF89DB2880
167,GD    ,2009-07-17 00:00:00,134647,SERV9 ,2016-10-31 00:00:00,155806,DIC000      ,0,Dickson Wohlsen Strategies                                              ,                                    ,9376531                             ,                                    ,0.00000000,0.00000000,0.00000000,1900-01-01 00:00:00,0,                      ,                      ,                                    ,            ,0738789355            ,                                    ,            ,                      ,            ,99          ,QLD         ,01          ,            ,            ,            ,            ,            ,            ,0,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,                  ,      ,0,      ,1,0,0,0,30,0.00000000,0,0.00000000,3,0,                                                                                  ,1900-01-01 00:00:00,1,            ,BOQTRADING  ,CHEQ        ,                      ,                      ,Dickson Wohlsen Strategies          ,                      ,            ,                      ,                      ,                                    ,                      ,0.00000000,      ,0.00000000,0,0.00000000,0.00000000,2,0,0.00000000,45,0,36,0,0,0,0,0,0,0,0,0,3,81,2012-03-16 00:00:00,4036.90000000,0.00000000,2012-01-31 00:00:00,4036.90000000,0.00000000,2014-03-17 00:00:00,2011-12-28 00:00:00,2009-07-22 00:00:00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,                                                                                  ,0,5,12423.33000000,0,0.00000000,            ,            ,0,            ,            ,            ,0,0.00000000,            ,            ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,            ,            ,            ,1,0,                                    ,1900-01-01 00:00:00,-1,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,                                    ,                                    ,                                    ,                                    ,                                    ,0.00000000,                                    ,0.00000000,0,0,16777215,            ,0,0,1,0,0,0,1,SC          ,0,0,-2189.29000000,0.00000000,      ,      ,      ,      ,0,            ,0,                                    ,0,0.00000000,0.00000000,0.00000000,0.00000000,            ,                ,0,0,1,0,0,0,100096,7933762B-BEF2-42F6-9C69-3AA0F9AB7419
168,GD    ,2009-07-17 00:00:00,154236,JP    ,2012-06-04 00:00:00,83337,AUS003      ,0,Australian Institute of Management                                      ,                                    ,                                    ,                                    ,0.00000000,0.00000000,0.00000000,1900-01-01 00:00:00,0,                      ,                      ,                                    ,            ,                      ,                                    ,            ,                      ,            ,99          ,QLD         ,01          ,            ,            ,            ,            ,            ,            ,0,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,                  ,      ,0,      ,1,0,0,0,30,0.00000000,0,0.00000000,3,0,                                                                                  ,1900-01-01 00:00:00,1,            ,            ,CHEQ        ,                      ,                      ,Australian Institute of Management  ,                      ,            ,                      ,                      ,                                    ,                      ,0.00000000,      ,0.00000000,0,0.00000000,0.00000000,2,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,0.00000000,0.00000000,1900-01-01 00:00:00,0.00000000,0.00000000,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,                                                                                  ,0,0,0.00000000,0,0.00000000,            ,            ,1,            ,            ,            ,0,0.00000000,            ,            ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,            ,            ,            ,1,0,                                    ,1900-01-01 00:00:00,-1,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,                                    ,                                    ,                                    ,                                    ,                                    ,0.00000000,                                    ,0.00000000,0,0,16777215,            ,0,0,1,0,0,0,1,            ,0,0,0.00000000,0.00000000,      ,      ,      ,      ,0,            ,0,                                    ,0,0.00000000,0.00000000,0.00000000,0.00000000,            ,                ,0,0,1,0,0,0,100097,3295A65A-750B-4FC6-984E-605A302EEADD
169,GD    ,2009-07-17 00:00:00,115803,BMIT  ,2009-07-24 00:00:00,143530,BRI002      ,0,Brisbane Boys College                                                   ,                                    ,                                    ,                                    ,0.00000000,0.00000000,0.00000000,1900-01-01 00:00:00,0,                      ,                      ,                                    ,            ,0733093500            ,                                    ,            ,                      ,            ,99          ,QLD         ,01          ,            ,            ,            ,            ,            ,            ,0,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,                  ,      ,0,      ,1,0,0,0,30,0.00000000,0,0.00000000,3,0,                                                                                  ,1900-01-01 00:00:00,1,            ,            ,CHEQ        ,                      ,                      ,Brisbane Boys College               ,                      ,            ,                      ,                      ,                                    ,                      ,0.00000000,      ,0.00000000,0,0.00000000,0.00000000,2,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,0.00000000,0.00000000,1900-01-01 00:00:00,0.00000000,0.00000000,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,                                                                                  ,0,0,0.00000000,0,0.00000000,            ,            ,0,            ,            ,            ,0,0.00000000,            ,            ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,            ,            ,            ,1,0,                                    ,1900-01-01 00:00:00,-1,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,                                    ,                                    ,                                    ,                                    ,                                    ,0.00000000,                                    ,0.00000000,0,0,16777215,            ,0,0,1,0,0,0,1,SC          ,0,0,0.00000000,0.00000000,      ,      ,      ,      ,0,            ,0,                                    ,0,0.00000000,0.00000000,0.00000000,0.00000000,            ,                ,0,0,1,0,0,0,100098,CEE4BAC9-51A5-4E3B-A84B-070C4CB46A65
170,GD    ,2009-07-17 00:00:00,155046,JP    ,2012-06-04 00:00:00,83343,AUS004      ,0,Australian Workers Union                                                ,                                    ,                                    ,                                    ,0.00000000,0.00000000,0.00000000,1900-01-01 00:00:00,0,                      ,                      ,                                    ,            ,                      ,                                    ,            ,                      ,            ,99          ,QLD         ,01          ,            ,            ,            ,            ,            ,            ,0,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,                  ,      ,0,      ,1,0,0,0,30,0.00000000,0,0.00000000,3,0,                                                                                  ,1900-01-01 00:00:00,1,            ,            ,CHEQ        ,                      ,                      ,Australian Workers Union            ,                      ,            ,                      ,                      ,                                    ,                      ,0.00000000,      ,0.00000000,0,0.00000000,0.00000000,2,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,0.00000000,0.00000000,1900-01-01 00:00:00,0.00000000,0.00000000,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,                                                                                  ,0,0,0.00000000,0,0.00000000,            ,            ,1,            ,            ,            ,0,0.00000000,            ,            ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,            ,            ,            ,1,0,                                    ,1900-01-01 00:00:00,-1,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,                                    ,                                    ,                                    ,                                    ,                                    ,0.00000000,                                    ,0.00000000,0,0,16777215,            ,0,0,1,0,0,0,1,            ,0,0,0.00000000,0.00000000,      ,      ,      ,      ,0,            ,0,                                    ,0,0.00000000,0.00000000,0.00000000,0.00000000,            ,                ,0,0,1,0,0,0,100099,076FED3E-B3F3-4AA4-88EA-A0EF606F9556
171,GD    ,2009-07-17 00:00:00,155853,JP    ,2012-06-04 00:00:00,83358,BRI003      ,0,Brisbane Lions                                                          ,                                    ,                                    ,                                    ,0.00000000,0.00000000,0.00000000,1900-01-01 00:00:00,0,                      ,                      ,                                    ,            ,                      ,                                    ,            ,                      ,            ,99          ,QLD         ,01          ,            ,            ,            ,            ,            ,            ,0,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,                  ,      ,0,      ,1,0,0,0,30,0.00000000,0,0.00000000,3,0,                                                                                  ,1900-01-01 00:00:00,1,            ,            ,CHEQ        ,                      ,                      ,Brisbane Lions                      ,                      ,            ,                      ,                      ,                                    ,                      ,0.00000000,      ,0.00000000,0,0.00000000,0.00000000,2,0,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,0.00000000,0.00000000,1900-01-01 00:00:00,0.00000000,0.00000000,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,                                                                                  ,0,0,0.00000000,0,0.00000000,            ,            ,1,            ,            ,            ,0,0.00000000,            ,            ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,                                    ,            ,            ,            ,1,0,                                    ,1900-01-01 00:00:00,-1,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,                                    ,                                    ,                                    ,                                    ,                                    ,0.00000000,                                    ,0.00000000,0,0,16777215,            ,0,0,1,0,0,0,1,            ,0,0,0.00000000,0.00000000,      ,      ,      ,      ,0,            ,0,                                    ,0,0.00000000,0.00000000,0.00000000,0.00000000,            ,                ,0,0,1,0,0,0,100100,7F5CBBE4-DEF2-402B-B588-52BDBED3E9C7
